date,match,league,outcome,odds,stake,won,pnl,cumulative_pnl,bankroll
2024-11-08,Frosinone vs Palermo,SerieB,H,2.88,0.0002,0,-0.0002,-999.9973,0.0027
2024-11-08,Marseille vs Auxerre,Ligue1,D,5.0,0.0001,0,-0.0001,-999.9974,0.0026
2024-11-08,Grenoble vs Dunkerque,Ligue2,H,2.63,0.0001,0,-0.0001,-999.9975,0.0025
2024-11-08,Lecce vs Empoli,SerieA,A,3.3,0.0001,0,-0.0001,-999.9976,0.0024
2024-11-09,Derby vs Plymouth,Championship,A,5.0,0.0001,0,-0.0001,-999.9976,0.0024
2024-11-09,Aberdeen vs Dundee,ScottishPrem,H,1.62,0.0001,1,0.0,-999.9976,0.0024
2024-11-09,St Pauli vs Bayern Munich,Bundesliga,D,7.0,0.0001,0,-0.0001,-999.9977,0.0023
2024-11-09,Lens vs Nantes,Ligue1,H,1.6,0.0001,1,0.0001,-999.9976,0.0024
2024-11-09,Hibernian vs St Mirren,ScottishPrem,A,4.5,0.0001,1,0.0003,-999.9973,0.0027
2024-11-09,Modena vs Carrarese,SerieB,A,4.75,0.0002,0,-0.0002,-999.9975,0.0025
2024-11-09,Brescia vs Cosenza,SerieB,H,2.38,0.0001,0,-0.0001,-999.9976,0.0024
2024-11-09,Motherwell vs St Johnstone,ScottishPrem,H,1.85,0.0001,1,0.0,-999.9975,0.0025
2024-11-09,Mantova vs Cremonese,SerieB,H,3.8,0.0001,1,0.0003,-999.9973,0.0027
2024-11-09,Crystal Palace vs Fulham,EPL,H,2.7,0.0001,0,-0.0001,-999.9974,0.0026
2024-11-09,Darmstadt vs Hertha,Bundesliga2,A,3.0,0.0001,0,-0.0001,-999.9975,0.0025
2024-11-09,Dundee United vs Ross County,ScottishPrem,A,5.0,0.0001,0,-0.0001,-999.9975,0.0025
2024-11-09,RB Leipzig vs M'gladbach,Bundesliga,H,1.57,0.0002,0,-0.0002,-999.9977,0.0023
2024-11-09,FC Koln vs Greuther Furth,Bundesliga2,D,5.0,0.0001,0,-0.0001,-999.9978,0.0022
2024-11-09,FC Koln vs Greuther Furth,Bundesliga2,A,7.0,0.0001,0,-0.0001,-999.9978,0.0022
2024-11-09,Brighton vs Man City,EPL,A,1.73,0.0002,0,-0.0002,-999.998,0.002
2024-11-09,Mirandes vs Cadiz,Segunda,H,3.1,0.0001,0,-0.0001,-999.9981,0.0019
2024-11-09,Huesca vs Zaragoza,Segunda,H,3.1,0.0001,0,-0.0001,-999.9983,0.0017
2024-11-09,Fortuna Dusseldorf vs Paderborn,Bundesliga2,H,2.2,0.0001,0,-0.0001,-999.9983,0.0017
2024-11-09,Norwich vs Bristol City,Championship,H,2.3,0.0001,0,-0.0001,-999.9984,0.0016
2024-11-10,Chelsea vs Arsenal,EPL,A,2.55,0.0001,0,-0.0001,-999.9984,0.0016
2024-11-10,Nott'm Forest vs Newcastle,EPL,A,2.7,0.0001,1,0.0001,-999.9984,0.0016
2024-11-10,Burnley vs Swansea,Championship,H,1.9,0.0001,1,0.0,-999.9983,0.0017
2024-11-10,Inter vs Napoli,SerieA,H,1.85,0.0002,0,-0.0002,-999.9985,0.0015
2024-11-10,Man United vs Leicester,EPL,D,5.5,0.0001,0,-0.0001,-999.9985,0.0015
2024-11-10,Heidenheim vs Wolfsburg,Bundesliga,H,2.75,0.0001,0,-0.0001,-999.9986,0.0014
2024-11-10,Mallorca vs Ath Madrid,LaLiga,A,2.2,0.0,1,0.0,-999.9986,0.0014
2024-11-10,Sheffield United vs Sheffield Weds,Championship,H,1.85,0.0,1,0.0,-999.9986,0.0014
2024-11-10,Getafe vs Girona,LaLiga,A,3.0,0.0001,1,0.0003,-999.9983,0.0017
2024-11-11,La Coruna vs Eibar,Segunda,A,4.0,0.0001,0,-0.0001,-999.9984,0.0016
2024-11-16,Castellon vs Mirandes,Segunda,D,3.6,0.0001,0,-0.0001,-999.9985,0.0015
2024-11-16,Castellon vs Mirandes,Segunda,A,4.5,0.0001,1,0.0003,-999.9982,0.0018
2024-11-16,Levante vs Elche,Segunda,H,2.38,0.0001,0,-0.0001,-999.9983,0.0017
2024-11-17,Cadiz vs Cordoba,Segunda,H,1.95,0.0001,1,0.0001,-999.9982,0.0018
2024-11-22,Clermont vs Metz,Ligue2,H,3.6,0.0001,0,-0.0001,-999.9984,0.0016
2024-11-22,Guingamp vs Amiens,Ligue2,A,4.5,0.0001,0,-0.0001,-999.9984,0.0016
2024-11-22,Cosenza vs Modena,SerieB,H,2.8,0.0001,0,-0.0001,-999.9985,0.0015
2024-11-22,Paderborn vs Nurnberg,Bundesliga2,H,1.91,0.0,1,0.0,-999.9985,0.0015
2024-11-22,PreuÃen MÃ¼nster vs FC Koln,Bundesliga2,H,4.33,0.0001,0,-0.0001,-999.9986,0.0014
2024-11-22,Paris SG vs Toulouse,Ligue1,H,1.36,0.0,1,0.0,-999.9986,0.0014
2024-11-22,Getafe vs Valladolid,LaLiga,A,6.5,0.0001,0,-0.0001,-999.9986,0.0014
2024-11-22,Pau FC vs Red Star,Ligue2,H,1.91,0.0,1,0.0,-999.9986,0.0014
2024-11-23,Cartagena vs Almeria,Segunda,H,4.1,0.0,0,-0.0,-999.9987,0.0013
2024-11-23,Celta vs Barcelona,LaLiga,A,1.65,0.0001,0,-0.0001,-999.9987,0.0013
2024-11-23,Girona vs Espanol,LaLiga,H,1.67,0.0001,1,0.0,-999.9987,0.0013
2024-11-23,Oxford vs Middlesbrough,Championship,H,5.0,0.0001,0,-0.0001,-999.9988,0.0012
2024-11-23,Oxford vs Middlesbrough,Championship,D,4.2,0.0,0,-0.0,-999.9988,0.0012
2024-11-23,Cordoba vs Zaragoza,Segunda,A,3.25,0.0001,0,-0.0001,-999.9989,0.0011
2024-11-23,Ross County vs Motherwell,ScottishPrem,A,2.63,0.0,0,-0.0,-999.9989,0.0011
2024-11-23,Rangers vs Dundee United,ScottishPrem,H,1.25,0.0,0,-0.0,-999.999,0.001
2024-11-23,Burgos vs Eibar,Segunda,A,3.2,0.0001,0,-0.0001,-999.999,0.001
2024-11-23,Carrarese vs Pisa,SerieB,H,3.5,0.0,1,0.0001,-999.9989,0.0011
2024-11-23,Arsenal vs Nott'm Forest,EPL,H,1.38,0.0001,1,0.0,-999.9989,0.0011
2024-11-23,Sassuolo vs Salernitana,SerieB,H,1.67,0.0,1,0.0,-999.9989,0.0011
2024-11-23,Leicester vs Chelsea,EPL,H,6.5,0.0001,0,-0.0001,-999.9989,0.0011
2024-11-23,Fortuna Dusseldorf vs Elversberg,Bundesliga2,H,2.0,0.0001,0,-0.0001,-999.999,0.001
2024-11-23,Hoffenheim vs RB Leipzig,Bundesliga,A,2.1,0.0001,0,-0.0001,-999.9991,0.0009
2024-11-23,Juve Stabia vs Brescia,SerieB,A,3.25,0.0,0,-0.0,-999.9992,0.0008
2024-11-23,Dundee vs Hibernian,ScottishPrem,H,2.75,0.0,1,0.0,-999.9991,0.0009
2024-11-23,Man City vs Tottenham,EPL,H,1.48,0.0,0,-0.0,-999.9992,0.0008
2024-11-24,Elche vs Oviedo,Segunda,A,3.75,0.0,0,-0.0,-999.9992,0.0008
2024-11-24,Lille vs Rennes,Ligue1,H,1.91,0.0001,1,0.0,-999.9992,0.0008
2024-11-24,Kaiserslautern vs Braunschweig,Bundesliga2,H,2.15,0.0,1,0.0,-999.9991,0.0009
2024-11-24,Genoa vs Cagliari,SerieA,H,2.63,0.0001,0,-0.0001,-999.9992,0.0008
2024-11-24,Huesca vs Castellon,Segunda,H,2.7,0.0001,0,-0.0001,-999.9993,0.0007
2024-11-24,Como vs Fiorentina,SerieA,A,2.3,0.0001,1,0.0001,-999.9992,0.0008
2024-11-24,La Coruna vs Sp Gijon,Segunda,A,3.5,0.0,0,-0.0,-999.9992,0.0008
2024-11-24,Sevilla vs Vallecano,LaLiga,H,2.3,0.0,1,0.0,-999.9992,0.0008
2024-11-24,Leganes vs Real Madrid,LaLiga,A,1.42,0.0,1,0.0,-999.9992,0.0008
2024-11-25,Empoli vs Udinese,SerieA,H,2.8,0.0,0,-0.0,-999.9992,0.0008
2024-11-26,Hibernian vs Aberdeen,ScottishPrem,A,2.75,0.0001,0,-0.0001,-999.9993,0.0007
2024-11-26,Almeria vs Cordoba,Segunda,H,1.67,0.0,1,0.0,-999.9992,0.0008
2024-11-26,Burnley vs Coventry,Championship,H,2.2,0.0001,1,0.0001,-999.9991,0.0009
2024-11-27,Castellon vs Ferrol,Segunda,D,3.9,0.0,1,0.0001,-999.999,0.001
2024-11-27,Castellon vs Ferrol,Segunda,A,5.5,0.0001,0,-0.0001,-999.9991,0.0009
2024-11-29,St Pauli vs Holstein Kiel,Bundesliga,A,5.25,0.0,0,-0.0,-999.9991,0.0009
2024-11-29,Oviedo vs Huesca,Segunda,A,6.25,0.0,1,0.0001,-999.999,0.001
2024-11-29,Cagliari vs Verona,SerieA,A,4.1,0.0,0,-0.0,-999.999,0.001
2024-11-30,Kilmarnock vs Dundee,ScottishPrem,H,2.1,0.0,0,-0.0,-999.9991,0.0009
2024-11-30,Motherwell vs Hibernian,ScottishPrem,H,2.8,0.0001,0,-0.0001,-999.9992,0.0008
2024-11-30,Paris SG vs Nantes,Ligue1,H,1.22,0.0001,0,-0.0001,-999.9993,0.0007
2024-11-30,Rennes vs St Etienne,Ligue1,D,4.75,0.0,0,-0.0,-999.9993,0.0007
2024-11-30,Bologna vs Venezia,SerieA,H,1.65,0.0001,1,0.0001,-999.9993,0.0007
2024-11-30,RB Leipzig vs Wolfsburg,Bundesliga,H,1.7,0.0001,0,-0.0001,-999.9993,0.0007
2024-11-30,Como vs Monza,SerieA,A,3.9,0.0,0,-0.0,-999.9994,0.0006
2024-11-30,Union Berlin vs Leverkusen,Bundesliga,A,1.75,0.0,1,0.0,-999.9993,0.0007
2024-11-30,Brest vs Strasbourg,Ligue1,H,2.2,0.0,1,0.0,-999.9993,0.0007
2024-11-30,Espanol vs Celta,LaLiga,H,3.3,0.0,1,0.0001,-999.9992,0.0008
2024-11-30,Dortmund vs Bayern Munich,Bundesliga,H,4.75,0.0001,0,-0.0001,-999.9993,0.0007
2024-11-30,Sudtirol vs Cremonese,SerieB,H,3.6,0.0,0,-0.0,-999.9993,0.0007
2024-11-30,Brescia vs Bari,SerieB,H,2.7,0.0,0,-0.0,-999.9993,0.0007
2024-11-30,West Ham vs Arsenal,EPL,H,7.0,0.0,0,-0.0,-999.9993,0.0007
2024-11-30,Alaves vs Leganes,LaLiga,A,5.0,0.0,0,-0.0,-999.9994,0.0006
2024-11-30,Mantova vs Modena,SerieB,H,3.1,0.0001,0,-0.0001,-999.9994,0.0006
2024-11-30,Wolves vs Bournemouth,EPL,H,2.8,0.0,0,-0.0,-999.9994,0.0006
2024-11-30,Bristol City vs Plymouth,Championship,D,4.33,0.0,0,-0.0,-999.9994,0.0006
2024-12-01,Torino vs Napoli,SerieA,H,5.0,0.0,0,-0.0,-999.9995,0.0005
2024-12-01,Toulouse vs Auxerre,Ligue1,A,5.25,0.0,0,-0.0,-999.9995,0.0005
2024-12-01,Karlsruhe vs Hamburg,Bundesliga2,H,2.5,0.0,0,-0.0,-999.9995,0.0005
2024-12-01,Nurnberg vs Fortuna Dusseldorf,Bundesliga2,A,2.6,0.0,0,-0.0,-999.9995,0.0005
2024-12-01,Salernitana vs Carrarese,SerieB,A,3.9,0.0,0,-0.0,-999.9996,0.0004
2024-12-01,Palermo vs Spezia,SerieB,A,3.4,0.0,0,-0.0,-999.9996,0.0004
2024-12-01,Frosinone vs Cesena,SerieB,H,2.9,0.0,1,0.0,-999.9995,0.0005
2024-12-01,Villarreal vs Girona,LaLiga,A,4.2,0.0,0,-0.0,-999.9995,0.0005
2024-12-01,Vallecano vs Ath Bilbao,LaLiga,A,2.7,0.0,1,0.0001,-999.9995,0.0005
2024-12-01,Real Madrid vs Getafe,LaLiga,H,1.36,0.0001,1,0.0,-999.9995,0.0005
2024-12-01,Castellon vs Malaga,Segunda,A,4.1,0.0,0,-0.0,-999.9995,0.0005
2024-12-01,Sp Gijon vs Cordoba,Segunda,H,1.75,0.0,1,0.0,-999.9995,0.0005
2024-12-01,Lecce vs Juventus,SerieA,A,1.7,0.0,0,-0.0,-999.9995,0.0005
2024-12-04,Dundee vs Motherwell,ScottishPrem,A,3.8,0.0,0,-0.0,-999.9995,0.0005
2024-12-04,Man City vs Nott'm Forest,EPL,H,1.36,0.0,1,0.0,-999.9995,0.0005
2024-12-04,Ath Bilbao vs Real Madrid,LaLiga,A,2.25,0.0,0,-0.0,-999.9995,0.0005
2024-12-06,Burnley vs Middlesbrough,Championship,H,2.45,0.0001,0,-0.0001,-999.9996,0.0004
2024-12-06,Juve Stabia vs Sudtirol,SerieB,A,4.33,0.0,0,-0.0,-999.9996,0.0004
2024-12-06,Martigues vs Guingamp,Ligue2,H,4.75,0.0,0,-0.0,-999.9996,0.0004
2024-12-06,Rodez vs Pau FC,Ligue2,H,2.1,0.0,1,0.0,-999.9996,0.0004
2024-12-06,Lorient vs Troyes,Ligue2,D,4.75,0.0,0,-0.0,-999.9996,0.0004
2024-12-06,Elversberg vs Nurnberg,Bundesliga2,H,2.45,0.0,1,0.0,-999.9996,0.0004
2024-12-06,Stuttgart vs Union Berlin,Bundesliga,H,1.8,0.0,1,0.0,-999.9996,0.0004
2024-12-06,Celta vs Mallorca,LaLiga,A,4.5,0.0,0,-0.0,-999.9996,0.0004
2024-12-06,Red Star vs Bastia,Ligue2,A,2.35,0.0,0,-0.0,-999.9996,0.0004
2024-12-07,Cosenza vs Frosinone,SerieB,A,3.7,0.0,1,0.0,-999.9995,0.0005
2024-12-07,Carrarese vs Palermo,SerieB,H,3.3,0.0,1,0.0001,-999.9995,0.0005
2024-12-07,Celtic vs Hibernian,ScottishPrem,H,1.17,0.0001,1,0.0,-999.9995,0.0005
2024-12-07,Granada vs Santander,Segunda,A,3.3,0.0,0,-0.0,-999.9995,0.0005
2024-12-07,PreuÃen MÃ¼nster vs Magdeburg,Bundesliga2,H,2.6,0.0,0,-0.0,-999.9995,0.0005
2024-12-07,Mantova vs Pisa,SerieB,H,3.2,0.0,0,-0.0,-999.9995,0.0005
2024-12-07,Nice vs Le Havre,Ligue1,H,1.6,0.0,1,0.0,-999.9995,0.0005
2024-12-07,Millwall vs Coventry,Championship,H,2.5,0.0,0,-0.0,-999.9995,0.0005
2024-12-08,Tottenham vs Chelsea,EPL,H,3.4,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Ferrol vs Oviedo,Segunda,H,3.8,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Fiorentina vs Cagliari,SerieA,H,1.5,0.0,1,0.0,-999.9996,0.0004
2024-12-08,Cordoba vs Tenerife,Segunda,A,3.9,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Leganes vs Sociedad,LaLiga,H,4.75,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Albacete vs Castellon,Segunda,H,2.25,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Venezia vs Como,SerieA,H,2.75,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Osasuna vs Alaves,LaLiga,H,2.05,0.0,0,-0.0,-999.9996,0.0004
2024-12-08,Leicester vs Brighton,EPL,H,4.5,0.0,0,-0.0,-999.9997,0.0003
2024-12-08,Hamburg vs Darmstadt,Bundesliga2,H,1.95,0.0,0,-0.0,-999.9997,0.0003
2024-12-08,Fortuna Dusseldorf vs Braunschweig,Bundesliga2,H,1.75,0.0,1,0.0,-999.9997,0.0003
2024-12-09,Monza vs Udinese,SerieA,H,2.7,0.0,0,-0.0,-999.9997,0.0003
2024-12-09,Getafe vs Espanol,LaLiga,A,5.75,0.0,0,-0.0,-999.9997,0.0003
2024-12-09,Cartagena vs Sp Gijon,Segunda,H,4.2,0.0,1,0.0,-999.9997,0.0003
2024-12-10,Plymouth vs Swansea,Championship,H,4.5,0.0,0,-0.0,-999.9997,0.0003
2024-12-10,Plymouth vs Swansea,Championship,D,3.9,0.0,0,-0.0,-999.9997,0.0003
2024-12-10,Portsmouth vs Norwich,Championship,H,3.3,0.0,0,-0.0,-999.9997,0.0003
2024-12-10,Burnley vs Derby,Championship,H,1.7,0.0,0,-0.0,-999.9997,0.0003
2024-12-11,West Brom vs Coventry,Championship,H,2.25,0.0,1,0.0,-999.9997,0.0003
2024-12-13,Toulouse vs St Etienne,Ligue1,D,5.0,0.0,0,-0.0,-999.9997,0.0003
2024-12-13,Karlsruhe vs Regensburg,Bundesliga2,H,1.5,0.0,1,0.0,-999.9997,0.0003
2024-12-13,Clermont vs Rodez,Ligue2,H,2.55,0.0,0,-0.0,-999.9997,0.0003
2024-12-13,Almeria vs Mirandes,Segunda,A,5.75,0.0,0,-0.0,-999.9997,0.0003
2024-12-13,Toulouse vs St Etienne,Ligue1,A,8.5,0.0,0,-0.0,-999.9997,0.0003
2024-12-13,Valladolid vs Valencia,LaLiga,H,3.1,0.0,1,0.0,-999.9997,0.0003
2024-12-13,Pau FC vs Ajaccio,Ligue2,A,5.5,0.0,0,-0.0,-999.9997,0.0003
2024-12-14,Juventus vs Venezia,SerieA,H,1.3,0.0,0,-0.0,-999.9997,0.0003
2024-12-14,Sheffield United vs Plymouth,Championship,D,6.0,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Schalke 04 vs Fortuna Dusseldorf,Bundesliga2,A,2.55,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Stoke vs Cardiff,Championship,H,2.25,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Auxerre vs Lens,Ligue1,H,3.8,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Motherwell vs Dundee United,ScottishPrem,H,2.4,0.0,1,0.0,-999.9998,0.0002
2024-12-14,Hibernian vs Ross County,ScottishPrem,A,6.25,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Oxford vs Sheffield Weds,Championship,H,3.25,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Newcastle vs Leicester,EPL,D,6.0,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Nott'm Forest vs Aston Villa,EPL,A,2.7,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Udinese vs Napoli,SerieA,H,5.25,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Castellon vs Cartagena,Segunda,D,4.1,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Castellon vs Cartagena,Segunda,A,7.5,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Annecy vs Metz,Ligue2,H,3.4,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Levante vs Cordoba,Segunda,H,1.75,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Eibar vs Zaragoza,Segunda,H,2.4,0.0,1,0.0,-999.9998,0.0002
2024-12-14,Reggiana vs Modena,SerieB,H,2.88,0.0,0,-0.0,-999.9998,0.0002
2024-12-14,Sudtirol vs Mantova,SerieB,A,4.5,0.0,0,-0.0,-999.9999,0.0001
2024-12-14,Vallecano vs Real Madrid,LaLiga,A,1.57,0.0,0,-0.0,-999.9999,0.0001
2024-12-14,Augsburg vs Leverkusen,Bundesliga,A,1.57,0.0,1,0.0,-999.9999,0.0001
2024-12-14,Mallorca vs Girona,LaLiga,A,3.25,0.0,0,-0.0,-999.9999,0.0001
2024-12-14,Frosinone vs Sassuolo,SerieB,H,3.9,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Montpellier vs Nice,Ligue1,A,2.3,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Bologna vs Fiorentina,SerieA,H,2.7,0.0,1,0.0,-999.9999,0.0001
2024-12-15,Ath Madrid vs Getafe,LaLiga,H,1.4,0.0,1,0.0,-999.9999,0.0001
2024-12-15,Santander vs Huesca,Segunda,D,3.75,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Brest vs Nantes,Ligue1,H,2.05,0.0,1,0.0,-999.9999,0.0001
2024-12-15,Alaves vs Ath Bilbao,LaLiga,A,2.15,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Salernitana vs Juve Stabia,SerieB,H,2.3,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Chelsea vs Brentford,EPL,D,6.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Man City vs Man United,EPL,H,1.57,0.0,0,-0.0,-999.9999,0.0001
2024-12-15,Paris SG vs Lyon,Ligue1,D,6.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-17,Granada vs Cartagena,Segunda,D,5.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-17,Granada vs Cartagena,Segunda,A,9.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-17,Cordoba vs Eibar,Segunda,A,3.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-17,Zaragoza vs Oviedo,Segunda,A,3.5,0.0,1,0.0,-999.9999,0.0001
2024-12-18,Espanol vs Valencia,LaLiga,H,2.6,0.0,0,-0.0,-999.9999,0.0001
2024-12-18,Ferrol vs Almeria,Segunda,H,4.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-18,Villarreal vs Vallecano,LaLiga,H,1.8,0.0,0,-0.0,-999.9999,0.0001
2024-12-18,Monaco vs Paris SG,Ligue1,H,4.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-18,Mirandes vs Sp Gijon,Segunda,H,2.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-19,Huesca vs Tenerife,Segunda,H,2.2,0.0,1,0.0,-999.9999,0.0001
2024-12-19,Elche vs Santander,Segunda,A,4.2,0.0,0,-0.0,-999.9999,0.0001
2024-12-20,Bayern Munich vs RB Leipzig,Bundesliga,D,7.5,0.0,0,-0.0,-999.9999,0.0001
2024-12-20,Bayern Munich vs RB Leipzig,Bundesliga,A,11.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-20,Fortuna Dusseldorf vs Magdeburg,Bundesliga2,H,2.1,0.0,0,-0.0,-999.9999,0.0001
2024-12-20,Elversberg vs Schalke 04,Bundesliga2,H,2.15,0.0,0,-0.0,-999.9999,0.0001
2024-12-20,Cartagena vs Albacete,Segunda,H,3.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,QPR vs Preston,Championship,H,2.55,0.0,1,0.0,-999.9999,0.0001
2024-12-21,Plymouth vs Middlesbrough,Championship,H,6.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Genoa vs Napoli,SerieA,H,5.25,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Oviedo vs Cordoba,Segunda,H,1.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Sassuolo vs Palermo,SerieB,H,1.8,0.0,1,0.0,-999.9999,0.0001
2024-12-21,Carrarese vs Cosenza,SerieB,H,2.55,0.0,1,0.0,-999.9999,0.0001
2024-12-21,Portsmouth vs Coventry,Championship,H,3.9,0.0,1,0.0,-999.9999,0.0001
2024-12-21,West Ham vs Brighton,EPL,H,2.88,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Leeds vs Oxford,Championship,D,7.5,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Brentford vs Nott'm Forest,EPL,H,2.3,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Eibar vs Granada,Segunda,H,2.4,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Aston Villa vs Man City,EPL,A,2.1,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Zaragoza vs Ferrol,Segunda,A,6.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Ross County vs St Mirren,ScottishPrem,H,3.5,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Aberdeen vs Hibernian,ScottishPrem,H,2.15,0.0,0,-0.0,-999.9999,0.0001
2024-12-21,Getafe vs Mallorca,LaLiga,A,3.9,0.0,1,0.0,-999.9999,0.0001
2024-12-21,Osasuna vs Ath Bilbao,LaLiga,H,3.9,0.0,0,-0.0,-999.9999,0.0001
2024-12-22,Kaiserslautern vs FC Koln,Bundesliga2,H,4.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-22,Levante vs Huesca,Segunda,D,3.7,0.0,1,0.0,-999.9999,0.0001
2024-12-22,Leganes vs Villarreal,LaLiga,H,4.2,0.0,0,-0.0,-999.9999,0.0001
2024-12-22,West Brom vs Bristol City,Championship,H,2.1,0.0,1,0.0,-999.9999,0.0001
2024-12-22,Real Madrid vs Sevilla,LaLiga,H,1.33,0.0,1,0.0,-999.9999,0.0001
2024-12-22,Leicester vs Wolves,EPL,H,2.55,0.0,0,-0.0,-999.9999,0.0001
2024-12-23,Inter vs Como,SerieA,H,1.2,0.0,1,0.0,-999.9999,0.0001
2024-12-26,Frosinone vs Salernitana,SerieB,H,2.35,0.0,1,0.0,-999.9999,0.0001
2024-12-26,Brescia vs Modena,SerieB,H,2.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Stoke vs Leeds,Championship,H,6.25,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Hearts vs Hibernian,ScottishPrem,H,2.15,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Oxford vs Cardiff,Championship,H,2.88,0.0,1,0.0,-999.9999,0.0001
2024-12-26,Blackburn vs Sunderland,Championship,H,2.8,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Coventry vs Plymouth,Championship,D,5.75,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Coventry vs Plymouth,Championship,A,7.5,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Derby vs West Brom,Championship,A,2.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Man City vs Everton,EPL,H,1.33,0.0,0,-0.0,-999.9999,0.0001
2024-12-26,Wolves vs Man United,EPL,H,3.9,0.0,1,0.0,-999.9999,0.0001
2024-12-28,Lazio vs Atalanta,SerieA,H,3.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-28,Cagliari vs Inter,SerieA,A,1.44,0.0,1,0.0,-999.9999,0.0001
2024-12-29,Celtic vs St Johnstone,ScottishPrem,H,1.11,0.0,1,0.0,-999.9999,0.0001
2024-12-29,Coventry vs Millwall,Championship,A,4.33,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Hibernian vs Kilmarnock,ScottishPrem,A,4.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Motherwell vs Rangers,ScottishPrem,H,9.0,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Carrarese vs Cesena,SerieB,H,2.7,0.0,1,0.0,-999.9999,0.0001
2024-12-29,Mantova vs Reggiana,SerieB,H,2.35,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Watford vs Cardiff,Championship,H,1.95,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Ross County vs Hearts,ScottishPrem,H,3.8,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Crystal Palace vs Southampton,EPL,H,1.57,0.0,1,0.0,-999.9999,0.0001
2024-12-29,Cittadella vs Palermo,SerieB,H,3.4,0.0,1,0.0,-999.9999,0.0001
2024-12-29,Juve Stabia vs Frosinone,SerieB,A,3.7,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Catanzaro vs Salernitana,SerieB,H,2.15,0.0,1,0.0,-999.9999,0.0001
2024-12-29,Middlesbrough vs Burnley,Championship,A,3.1,0.0,0,-0.0,-999.9999,0.0001
2024-12-29,Milan vs Roma,SerieA,H,2.25,0.0,0,-0.0,-1000.0,0.0
2024-12-30,Bologna vs Verona,SerieA,H,1.5,0.0,0,-0.0,-1000.0,0.0
2024-12-30,Como vs Lecce,SerieA,A,5.0,0.0,0,-0.0,-1000.0,0.0
2025-01-01,Burnley vs Stoke,Championship,H,1.53,0.0,0,-0.0,-1000.0,0.0
